president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,Adults,3/23/2022,8/27/2021,9/2/2021,Morning Consult,B,45000,a,.14012711,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75939,144828,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/28/2021,9/3/2021,Morning Consult,B,45000,a,.14037102,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75940,144829,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/29/2021,9/1/2021,ABC News/The Washington Post,A+,1006,a,1.9879157,0,44,51,44.977812,50.037388,"","",https://www.washingtonpost.com/context/aug-29-sept-1-2021-washington-post-abc-news-poll/899d77db-ef60-46c9-b028-8f3298df8659/?itid=lk_inline_manual_2,75859,144688,9/3/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/30/2021,9/1/2021,YouGov,B+,1605,a,.78550978,0,44,49,45.010035,48.828184,"","",https://docs.cdn.yougov.com/5vz7saf6pq/20210901_yahoo_vaccine_tabs.pdf,75855,144675,9/2/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/29/2021,9/4/2021,Morning Consult,B,45000,a,.1404163,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75941,144830,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/30/2021,9/2/2021,Morning Consult,B,2200,a,.04805358,0,49,46,47.815371,48.310308,"","",https://morningconsult.com/2021/09/08/typical-nfl-game-attendees-largely-prefer-vaccine-requirements-for-fans/,75918,144781,9/8/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/1/2021,9/3/2021,TIPP Insights,A+,1305,a,2.4221591,0,44,43,44.477449,46.751326,"","",https://www.investors.com/news/president-biden-job-approval-dives-and-its-not-just-afghanistan-ibd-tipp-poll/,75904,144743,9/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/1/2021,9/2/2021,Ipsos,B-,1005,a,.58152734,0,45.94,48.26,44.253548,48.662226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2002%202021.pdf,75858,144687,9/3/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/30/2021,9/5/2021,Morning Consult,B,45000,a,.13992973,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75942,144831,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,8/31/2021,9/6/2021,Morning Consult,B,45000,a,.13943545,0,46,45,44.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75943,144832,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/2/2021,9/6/2021,Morning Consult,B,2200,a,.0474096,0,48,46,46.815371,48.310308,"","",https://pac.org/public-affairs-pulse-survey-2021,76605,146059,10/4/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/2/2021,9/6/2021,Morning Consult,B,2200,a,.0474096,0,50,44,48.815371,46.310308,"","",https://morningconsult.com/2021/09/13/data-privacy-security-gunshot-detection-technology-poll/,76099,145015,9/13/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/1/2021,9/7/2021,Morning Consult,B,45000,a,.13853455,0,46,45,44.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,75944,144833,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/2/2021,9/8/2021,Morning Consult,B,45000,a,.13828619,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76316,145393,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/3/2021,9/9/2021,Morning Consult,B,45000,a,.13781193,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76317,145394,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/4/2021,9/7/2021,YouGov,B+,1500,a,.71503451,0,39,50,40.010035,49.828184,"","",https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,75921,144784,9/8/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/4/2021,9/10/2021,Morning Consult,B,45000,a,.13733385,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76318,145395,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/7/2021,9/8/2021,Echelon Insights,B/C,1000,a,1.2280452,0,48,46,47.216533,46.856824,"","",https://policyexchange.org.uk/news/new-poll-america-believes-in-special-relationship-more-than-britain/,76413,145566,9/22/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/6/2021,9/9/2021,YouGov,B+,2011,a,.93171926,0,50,50,51.010035,49.828184,"","",https://www.cbsnews.com/news/911-success-against-terrorism-threats-remain-opinion-poll/,76097,145008,9/10/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/5/2021,9/11/2021,Morning Consult,B,45000,a,.13614747,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76319,145396,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/6/2021,9/12/2021,Morning Consult,B,45000,a,.13465341,0,47,45,45.815371,47.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76320,145397,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/8/2021,9/9/2021,Ipsos,B-,1005,a,.64926063,0,47.03,46.16,45.343548,46.562226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2009%202021.pdf,75983,144883,9/9/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/1/2021,9/17/2021,Gallup,B+,1005,a,1.5299101,0,43,53,42.819776,51.48675,"","",https://news.gallup.com/poll/354872/biden-approval-rating-hits-new-low-harris.aspx,76409,145546,9/22/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/7/2021,9/13/2021,Morning Consult,B,45000,a,.13317692,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76321,145398,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/8/2021,9/11/2021,Morning Consult,B,2200,a,.0455761,0,47,48,45.815371,50.310308,"","",https://morningconsult.com/2021/10/18/ad-tech-streaming-services-poll/,76855,146484,10/18/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/8/2021,9/14/2021,Morning Consult,B,45000,a,.13210978,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76322,145399,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/9/2021,9/13/2021,Monmouth University,A,802,a,1.5198295,0,46,46,46.781319,45.66286,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_091621.pdf/,76327,145405,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/10/2021,9/12/2021,Morning Consult,B,2200,a,.0452109,0,48,46.5,46.815371,48.810308,*,"",https://morningconsult.com/2021/09/16/texas-abortion-law-brands-poll/,76347,145453,9/20/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/10/2021,9/13/2021,Quinnipiac University,A-,1210,a,1.7382481,0,42,50,45.219414,49.064642,"","",https://poll.qu.edu/poll-release?releaseid=3819,76281,145322,9/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/10/2021,9/13/2021,Morning Consult,B,4400,a,.08991489,0,48,46,46.815371,48.310308,"","",https://morningconsult.com/2021/09/13/companies-ignore-bidens-vaccine-mandate-brands/,76106,145033,9/13/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/11/2021,9/13/2021,Morning Consult,B,2200,a,.04495745,0,49,45,47.815371,47.310308,"","",https://morningconsult.com/2021/09/13/white-house-covid-vaccination-mandates-poll/,76104,145031,9/13/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/9/2021,9/15/2021,Morning Consult,B,45000,a,.13136916,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76418,145581,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/7/2021,9/16/2021,Marquette University Law School,A/B,1411,a,2.5229419,0,48,52,45.92042,51.576036,"","",https://law.marquette.edu/poll/wp-content/uploads/2021/09/MLSPSC04Toplines.html#B1:_Biden_approval,76425,145588,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/10/2021,9/13/2021,Léger,B/C,1002,a,.86566032,0,48,50,47.58625,49.082735,"","",https://projects.fivethirtyeight.com/polls/20210913_US_Leger.pdf,76120,145060,9/13/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/10/2021,9/16/2021,Morning Consult,B,45000,a,.13154417,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76419,145582,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/12/2021,9/14/2021,YouGov,B+,1500,a,.68143133,0,44,48,45.010035,47.828184,"","",https://docs.cdn.yougov.com/hlzpfslijb/econTabReport.pdf,76284,145336,9/15/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/11/2021,9/17/2021,Morning Consult,B,45000,a,.13150453,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76420,145583,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/12/2021,9/18/2021,Morning Consult,B,45000,a,.1314573,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76421,145584,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/13/2021,9/16/2021,Morning Consult,B,2200,a,.04498761,0,51,44,49.815371,46.310308,"","",https://morningconsult.com/2021/09/22/sports-fans-cryptocurrency-poll/,76408,145542,9/22/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/15/2021,9/16/2021,Ipsos,B-,1005,a,.68063456,0,44.36,50.3,42.673548,50.702226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2016%202021.pdf,76329,145413,9/16/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/13/2021,9/19/2021,Morning Consult,B,45000,a,.13130616,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76422,145585,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/14/2021,9/18/2021,Morning Consult,B,2200,a,.04493589,0,49,46,47.815371,48.310308,"","",https://morningconsult.com/2021/09/21/met-gala-purpose-polling/,76364,145475,9/21/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/13/2021,9/19/2021,Pew Research Center,B/C,10371,a,3.1627879,0,44,53,43.446959,51.510177,"","",https://www.pewresearch.org/politics/2021/09/23/biden-loses-ground-with-the-public-on-issues-personal-traits-and-job-approval/,76459,145641,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/14/2021,9/20/2021,Morning Consult,B,45000,a,.13149732,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76423,145586,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/14/2021,9/20/2021,YouGov,B+,3201,a,1.4437282,0,45,50,46.010035,49.828184,"","",https://docs.cdn.yougov.com/122f0nkweu/20210920_yahoo_vaccine_tabs.pdf,76415,145571,9/22/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/16/2021,9/19/2021,The Bullfinch Group,"",1200,a,1.071708,0,48,46,46.731526,46.643299,"","",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q3-nationwide-omnibus,77571,149885,11/15/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/15/2021,9/21/2021,Morning Consult,B,45000,a,.13148921,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76424,145587,9/23/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/16/2021,9/20/2021,Morning Consult,B,4400,a,.08999706,0,46,48,44.815371,50.310308,"","",https://morningconsult.com/2021/09/23/pga-tour-golfers-popularity-poll/,76462,145647,9/24/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/17/2021,9/21/2021,Morning Consult,B,2200,a,.04524877,0,49,46,47.815371,48.310308,"","",https://morningconsult.com/2021/09/27/supply-chain-disruptions-limit-consumer-spending/,76469,145669,9/27/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/17/2021,9/20/2021,American Research Group,C+,1100,a,1.1012644,0,50,46,48.133383,46.876176,"","",https://americanresearchgroup.com/economy/,76367,145485,9/21/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/17/2021,9/20/2021,Morning Consult,B,2200,a,.04524877,0,49,44,47.815371,46.310308,"","",https://morningconsult.com/2021/09/27/voting-rights-elections-polling/,76471,145674,9/27/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/16/2021,9/22/2021,Morning Consult,B,45000,a,.13222044,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76547,145971,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/18/2021,9/21/2021,YouGov,B+,1500,a,.72374534,0,43,46,44.010035,45.828184,"","",https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,76410,145550,9/22/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/17/2021,9/23/2021,Morning Consult,B,45000,a,.13354198,0,47,46,45.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76548,145972,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/18/2021,9/24/2021,Morning Consult,B,45000,a,.13487647,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76549,145973,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/19/2021,9/25/2021,Morning Consult,B,45000,a,.1360319,0,46,46,44.815371,48.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76550,145974,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/20/2021,9/26/2021,Morning Consult,B,45000,a,.13675097,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76551,145975,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/20/2021,9/26/2021,Marist College,A,1220,a,2.037631,0,45,46,45.751337,45.145104,"","",https://maristpoll.marist.edu/wp-content/uploads/2021/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_PLCV_202109271420.pdf,76556,145980,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/22/2021,9/23/2021,Ipsos,B-,1005,a,.68063277,0,44.21,50.77,42.523548,51.172226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2023%202021.pdf,76460,145644,9/24/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/16/2021,9/29/2021,Public Religion Research Institute,A/B,2508,a,2.4231702,0,52,48,49.783284,48.046412,"","",https://www.prri.org/research/competing-visions-of-america-an-evolving-identity-or-a-culture-under-attack/,77151,148798,11/1/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/21/2021,9/27/2021,Morning Consult,B,45000,a,.13691828,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76552,145976,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/23/2021,9/25/2021,Morning Consult,B,2200,a,.04685648,0,47,49,45.815371,51.310308,"","",https://morningconsult.com/2021/09/30/natural-disasters-trend-polling-2021/,76554,145978,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/24/2021,9/26/2021,Léger,B/C,1001,a,.86317614,0,46,52,45.58625,51.082735,"","",https://projects.fivethirtyeight.com/polls/20211003_US_Leger.pdf,76604,146054,10/3/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/22/2021,9/28/2021,Morning Consult,B,45000,a,.13749918,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76553,145977,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/23/2021,9/27/2021,AP-NORC,"",1099,a,1.4683315,0,50,49,46.763228,48.394501,"","",https://apnorc.org/projects/bidens-job-approval-on-the-decline-among-several-groups/,76581,146018,10/1/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/24/2021,9/27/2021,Morning Consult,B,2200,a,.04723054,0,48,46,46.815371,48.310308,"","",https://morningconsult.com/2021/10/01/health-tech-tracking-apps-data-privacy-poll/,76468,146019,10/1/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/23/2021,9/29/2021,Morning Consult,B,45000,a,.13801133,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76621,146120,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/26/2021,9/28/2021,YouGov,B+,1500,a,.80336028,0,40,49,41.010035,48.828184,"","",https://docs.cdn.yougov.com/h4zvi2yb6c/econTabReport.pdf,76511,145871,9/29/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/24/2021,9/30/2021,Morning Consult,B,45000,a,.1385867,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76622,146121,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/27/2021,9/29/2021,Morning Consult,B,2200,a,.04755911,0,48.5,46,47.315371,48.310308,*,"",https://morningconsult.com/2021/10/01/iatse-hollywood-strike-poll/,76582,146020,10/1/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/25/2021,10/1/2021,Morning Consult,B,45000,a,.13897143,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76623,146122,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/26/2021,10/2/2021,Morning Consult,B,45000,a,.13979,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76624,146123,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/29/2021,9/30/2021,Morning Consult,B,2200,a,.04793332,0,46,48,44.815371,50.310308,"","",https://morningconsult.com/2021/10/05/r-kelly-spotify-apple/,76612,146078,10/5/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/29/2021,9/30/2021,Ipsos,B-,1005,a,.68063546,0,45.77,49.92,44.083548,50.322226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-09/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2009%2030%202021.pdf,76579,146014,9/30/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/27/2021,10/3/2021,Morning Consult,B,45000,a,.1400649,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76625,146124,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/29/2021,10/2/2021,TIPP Insights,A+,1308,a,2.4080327,0,44,40,44.477449,43.751326,"","",https://www.investors.com/politics/president-joe-biden-job-approval-stabilizes-but-not-among-this-group-ibd-tipp-poll/,76607,146061,10/4/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/28/2021,10/4/2021,Morning Consult,B,45000,a,.1402166,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76626,146125,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/29/2021,10/5/2021,Morning Consult,B,45000,a,.14013613,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76627,146126,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/1/2021,10/4/2021,Morning Consult,B,3300,a,.07186603,0,45.5,49,44.315371,51.310308,*,"",https://morningconsult.com/2021/10/05/instagram-kids-social-media-polling/,76613,146079,10/5/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,9/30/2021,10/6/2021,Morning Consult,B,45000,a,.13999876,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76759,146343,10/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/1/2021,10/4/2021,YouGov,B+,1640,a,.77984141,0,42,50,43.010035,49.828184,"","",https://docs.cdn.yougov.com/a6ira9rwv9/20211001_yahoo_vaccine_tabs.pdf,76619,146118,10/6/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/1/2021,10/4/2021,Quinnipiac University,A-,1326,a,1.6898071,0,38,53,41.219414,52.064642,"","",https://poll.qu.edu/poll-release?releaseid=3824,76611,146113,10/6/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/1/2021,10/7/2021,Morning Consult,B,45000,a,.14024887,0,45,47,43.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76760,146344,10/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/3/2021,10/5/2021,YouGov,B+,1500,a,.70754011,0,42,48,43.010035,47.828184,"","",https://docs.cdn.yougov.com/j46zs8picp/econTabReport.pdf,76617,146097,10/6/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/2/2021,10/8/2021,Morning Consult,B,45000,a,.14049187,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76761,146345,10/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/3/2021,10/9/2021,Morning Consult,B,45000,a,.14035703,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76762,146346,10/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/4/2021,10/10/2021,Morning Consult,B,45000,a,.14016368,0,46,47,44.815371,49.310308,"",T,https://morningconsult.com/form/global-leader-approval/,76763,146347,10/14/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/6/2021,10/7/2021,Ipsos,B-,1005,a,.68063546,0,48.35,46.8,46.663548,47.202226,"","",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-10/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2010%2007%202021_0.pdf,76658,146176,10/7/2021,16:23:23 23 Mar 2022
Joe Biden,Adults,3/23/2022,10/6/2021,10/8/2021,Morning Consult,B,2200,a,.04796713,0,49,46,47.815371,48.310308,"","",https://morningconsult.com/2021/10/11/squid-game-netflix-popularity/,76703,146238,10/11/2021,16:23:23 23 Mar 2022
